,Region,Provincia,City,Grade,Name Of School,Address,Type,Code
5354,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di primo grado (1),Via G Busceti (San Roberto),"Via G Busceti (San Roberto)
Via G Busceti 91
89050 San Roberto RC
Istituto principale:
RCIC83400X Campo Calabro-San Roberto - Campo Calabro",Scuola statale,RCMM834022
5355,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),Liceo Luigi Nostro,"Liceo
Liceo Luigi Nostro
Via Marconi 77
89018 Villa San Giovanni RC
Istituto principale:
RCIS03600Q L. Nostro/l. Repaci
Percorsi di Studio:
· LICEO CLASSICO
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,RCPM036017
5356,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),Ipalb - Tur Villa Sg.,"Istituto Professionale
Ipalb - Tur Villa Sg.
Via De Gasperi - Loc Bottaro
89018 Villa San Giovanni RC
Comprende le seguenti scuole:
RCRH100012 Ipalb Tur Sezione Staccata - Reggio Calabria
RCRH100023 Sez Carceraria Ipalb - Tur Villa Sg. - Reggio Calabria
RCRH10050A Ipalb Tur Serale
Percorsi di Studio:
· SERV.ENOG.OSP.ALBERG. / SERVIZI DI SALA E DI VENDITA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,RCRH100001
5357,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),Ipalb Tur Serale,"Istituto Professionale Servizi
Ipalb Tur Serale
Via Alcide De Gasperi - Loc Bottaro
89018 Villa San Giovanni RC
Corso serale di:
RCRH100001 Ipalb - Tur Villa Sg.
Percorsi di Studio:
· SERVIZI PER L'ENOGASTRONOMIA E L'OSPITALITA' ALBERGHIERA",Scuola statale,RCRH10050A
5358,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),IPSIA Villa Sg Ass. I.I.S. Fermi Bagnara,"Istituto Tecnico Professionale
IPSIA Villa Sg Ass. I.I.S. Fermi Bagnara

89018 Villa San Giovanni RC
Istituto principale:
RCIS01700A E. Fermi - Bagnara Calabra
Percorsi di Studio:
· TRASPORTI E LOGISTICA
· PRODUZIONI INDUSTRIALI E ARTIGIANALI / INDUSTRIA
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,RCRI017012
5359,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),Ite Leonida Repaci,"Istituto Tecnico Economico
Ite Leonida Repaci
Via Monsignor Bergamo
89018 Villa San Giovanni RC
Istituto principale:
RCIS03600Q L. Nostro/l. Repaci
Percorsi di Studio:
· AMMINISTRAZIONE, FINANZA E MARKETING",Scuola statale,RCTD036012
5360,Calabria,Città Metr. di Reggio Calabria,San Roberto,Scuola Secondaria di secondo grado (6),L. Sc. Bagnara Ass. Iis E. Fermi,"Liceo
L. Sc. Bagnara Ass. Iis E. Fermi
Via Nastari
89011 Bagnara Calabra RC
Istituto principale:
RCIS01700A E. Fermi
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01701R
5361,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola dell'Infanzia (1),Infanzia,"Infanzia
Via Venezia
89030 Sant'Agata del Bianco RC
Istituto principale:
RCIC84400E M. Macri - Bianco",Scuola statale,RCAA84404E
5362,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Primaria (1),S. Agata Capoluogo,"S. Agata Capoluogo
Via Faccioli
89030 Sant'Agata del Bianco RC
Istituto principale:
RCIC84400E M. Macri - Bianco",Scuola statale,RCEE84405R
5363,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di primo grado (4),Corrado Alvaro-Caraffa D. Bianco,"Corrado Alvaro-Caraffa D. Bianco
Via Faccioli 2
89030 Caraffa del Bianco RC
Istituto principale:
RCIC84400E M. Macri - Bianco",Scuola statale,RCMM84402L
5364,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di primo grado (4),Via la Verde (Samo),"Via la Verde (Samo)
Via la Verde
89030 Samo RC
Istituto principale:
RCIC84400E M. Macri - Bianco",Scuola statale,RCMM84403N
5365,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di primo grado (4),Bianco,"Bianco
Via Dromo 2
89032 Bianco RC
Istituto principale:
RCIC84400E M. Macri",Scuola statale,RCMM84401G
5366,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di primo grado (4),S.M. Via Indipendenza,"S.M. Via Indipendenza
Corso Matteotti
89030 San Luca RC
Istituto principale:
RCIC81400P San Luca Bovalino",Scuola statale,RCMM81401Q
5367,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di secondo grado (3),Lic. Class. Bovalino Sez Ann Iis la Cava,"Liceo
Lic. Class. Bovalino Sez Ann Iis la Cava
Via Rosario Procopio 1
89034 Bovalino RC
Istituto principale:
RCIS00700Q F. Sco la Cava
Percorsi di Studio:
· LICEO CLASSICO
· LICEO LINGUISTICO",Scuola statale,RCPC007013
5368,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di secondo grado (3),LA Cava,"Liceo Scientifico
LA Cava
Via Rosario Procopio 1
89034 Bovalino RC
Istituto principale:
RCIS00700Q F. Sco la Cava
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,RCPS007016
5369,Calabria,Città Metr. di Reggio Calabria,Sant'Agata del Bianco,Scuola Secondaria di secondo grado (3),Bovalino-S. Ass.L. Sc. la Cava,"Istituto Professionale
Bovalino-S. Ass.L. Sc. la Cava
Rosario Procopio 1
89034 Bovalino RC
Istituto principale:
RCIS00700Q F. Sco la Cava
Percorsi di Studio:
· SERVIZI COMMERCIALI",Scuola statale,RCRC00701P
5370,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola dell'Infanzia (2),S. Eufemia - Via XXIV Maggio,"S. Eufemia - Via XXIV Maggio
Via XXIV Maggio
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà",Scuola statale,RCAA81901P
5371,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola dell'Infanzia (2),Cattolica Padre Annibale Maria di Francia,"Cattolica Padre Annibale Maria di Francia
Via delle Rose 3
89027 Sant'Eufemia d'Aspromonte RC",Scuola paritaria,RC1A8V500L
5372,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Primaria (1),S. Eufemia Don Bosco,"S. Eufemia Don Bosco
Via Maggiore Cutri' 61
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà",Scuola statale,RCEE81901X
5373,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Secondaria di primo grado (1),Visalli (Sant'Eufemia d'Aspr.),"Visalli (Sant'Eufemia d'Aspr.)
Via Vittorio Veneto
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIC81900T S. Eufemia Sinopoli Melicuccà",Scuola statale,RCMM81901V
5374,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Secondaria di secondo grado (1),Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.,"Liceo Scientifico e delle Scienze Umane
Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.
Via Lupini
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIS01700A E. Fermi - Bagnara Calabra
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01702T
5375,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Istituto Comprensivo (1),S. Eufemia Sinopoli Melicuccà,"S. Eufemia Sinopoli Melicuccà
Via Maggiore Cutri' 61
89027 Sant'Eufemia d'Aspromonte RC
Comprende le seguenti scuole:
RCAA81901P S. Eufemia - Via XXIV Maggio
RCAA81902Q Sinopoli Cap. Via Trieste - Sinopoli
RCAA81903R Melicuccà - Via Tocco - Melicuccà
RCEE81901X S. Eufemia Don Bosco
RCEE819032 Sinopoli Cap. Ins.R. Luppino - Sinopoli
RCEE819043 Melicuccà Capol. G. Capua - Melicuccà
RCMM81901V Visalli (Sant'Eufemia d'Aspr.)
RCMM81902X S.M. - Sinopoli
RCMM819031 Via G Capua (Melicuccà ) - Melicuccà",Scuola statale,RCIC81900T
5376,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Secondaria di secondo grado (3),L. Sc. Bagnara Ass. Iis E. Fermi,"Liceo
L. Sc. Bagnara Ass. Iis E. Fermi
Via Nastari
89011 Bagnara Calabra RC
Istituto principale:
RCIS01700A E. Fermi
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01701R
5377,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Secondaria di secondo grado (3),ITI Bagnara - S. Ass. Iis. Fermi Bagnara,"Istituto Tecnico Tecnologico
ITI Bagnara - S. Ass. Iis. Fermi Bagnara
Piazza Morello
89011 Bagnara Calabra RC
Istituto principale:
RCIS01700A E. Fermi
Percorsi di Studio:
· ELETTRONICA ED ELETTROTECNICA
· TRASPORTI E LOGISTICA",Scuola statale,RCTF01701V
5378,Calabria,Città Metr. di Reggio Calabria,Sant'Eufemia d'Aspromonte,Scuola Secondaria di secondo grado (3),Corso Serale ITIS,"Istituto Tecnico Tecnologico
Corso Serale ITIS
Piazza Morello
89011 Bagnara Calabra RC
Corso serale di:
RCIS01700A E. Fermi",Scuola statale,RCTF017507
5379,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola dell'Infanzia (1),Marina di Sant'Ilario Ionio,"Marina di Sant'Ilario Ionio
Via C. Alvaro
89040 Sant'Ilario dello Ionio RC
Istituto principale:
RCIC853009 De Amicis Maresca - Locri",Scuola statale,RCAA853049
5380,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Primaria (1),Sant'Ilario Dello Jonio,"Sant'Ilario Dello Jonio
Via Strada Vecchia Snc
89040 Sant'Ilario dello Ionio RC
Istituto principale:
RCIC853009 De Amicis Maresca - Locri",Scuola statale,RCEE85303D
5381,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di primo grado (1),Via Mittica (Sant'Ilario Ionio),"Via Mittica (Sant'Ilario Ionio)
Via Mittica 13
89040 Sant'Ilario dello Ionio RC
Istituto principale:
RCIC853009 De Amicis Maresca - Locri",Scuola statale,RCMM85303C
5382,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),LC Ivo Oliveti,"Liceo Classico
LC Ivo Oliveti
Via Cristoforo Colombo 4
89044 Locri RC
Istituto principale:
RCIS02900L Oliveti - Panetta
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,RCPC02901X
5383,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),Liceo Scienze Umaneg. Mazzini,"Liceo Linguistico e delle Scienze Umane
Liceo Scienze Umaneg. Mazzini
Via Matteotti 23
89044 Locri RC
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE",Scuola statale,RCPM02000L
5384,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),Zaleuco,"Liceo Scientifico
Zaleuco
Via Francesco Panzera
89044 Locri RC
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,RCPS04000R
5385,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),I.P.S.S.A.R. Dea Persefone,"Istituto Professionale
I.P.S.S.A.R. Dea Persefone
Via Tevere 01
89044 Locri RC
Comprende le seguenti scuole:
RCRH080012 IPSAR Dea Persefone Casa Circondariale - Condofuri
RCRH08051B Corso Serale I.P.S.S.A.R. Dea Persefone
Percorsi di Studio:
· SERV.ENOG.OSP.ALBERG. / SERVIZI DI SALA E DI VENDITA
· ENOGASTRONOMIA E OSPITALITA' ALBERGHIERA",Scuola statale,RCRH080001
5386,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),Corso Serale I.P.S.S.A.R. Dea Persefone,"Istituto Professionale Servizi
Corso Serale I.P.S.S.A.R. Dea Persefone
Via I? Maggio 88
89044 Locri RC
Corso serale di:
RCRH080001 I.P.S.S.A.R. Dea Persefone",Scuola statale,RCRH08051B
5387,Calabria,Città Metr. di Reggio Calabria,Sant'Ilario dello Ionio,Scuola Secondaria di secondo grado (6),Locri - S. Coord. IPSIA Siderno,"Istituto Professionale
Locri - S. Coord. IPSIA Siderno
Via Sibari 50
89044 Locri RC
Istituto principale:
RCRI010006 I.P.S.I. Artigianato - Siderno
Percorsi di Studio:
· SERVIZI SOCIO-SANITARI / ODONTOTECNICO
· ARTI AUSILIARIE DELLE PROFESSIONI SANITARIE: ODONTOTECNICO
· MANUTENZIONE E ASSISTENZA TECNICA",Scuola statale,RCRI010017
5388,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola dell'Infanzia (1),Infanzia Santa Cristina,"Infanzia Santa Cristina

89056 Santa Cristina d'Aspromonte RC
Istituto principale:
RCIC832008 Oppido - Molochio - Varapodio - Molochio",Scuola statale,RCAA832059
5389,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Primaria (1),Santa Cristina Capoluogo,"Santa Cristina Capoluogo
Via Santa Caterina
89056 Santa Cristina d'Aspromonte RC
Istituto principale:
RCIC832008 Oppido - Molochio - Varapodio - Molochio",Scuola statale,RCEE83208N
5390,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di primo grado (1),P.V. Emanuele-S. Cristina Aspr.,"P.V. Emanuele-S. Cristina Aspr.
Piazza V. Emanuele
89056 Santa Cristina d'Aspromonte RC
Istituto principale:
RCIC832008 Oppido - Molochio - Varapodio - Molochio",Scuola statale,RCMM83204C
5391,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),S. Paolo,"Liceo Classico
S. Paolo
Via A.M. Curcio 81
89014 Oppido Mamertina RC
Percorsi di Studio:
· LICEO CLASSICO",Scuola paritaria,RCPC02500G
5392,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),Liceo Scientifico,"Liceo Scientifico
Liceo Scientifico
Corso Aspromonte 69
89014 Oppido Mamertina RC
Istituto principale:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,RCPS022018
5393,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),Ist. Tec. Informatica e Telecomunicazioni,"Istituto Tecnico Tecnologico
Ist. Tec. Informatica e Telecomunicazioni
Corso Aspromonte 69
89014 Oppido Mamertina RC
Istituto principale:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· INFORMATICA E TELECOMUNICAZIONI",Scuola statale,RCTF02201A
5394,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),Corso Serale,"Istituto Tecnico Tecnologico
Corso Serale
Via Alfieri
89014 Oppido Mamertina RC
Corso serale di:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· INFORMATICA E TELECOMUNICAZIONI",Scuola statale,RCTF02250P
5395,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.,"Liceo Scientifico e delle Scienze Umane
Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.
Via Lupini
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIS01700A E. Fermi - Bagnara Calabra
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01702T
5396,Calabria,Città Metr. di Reggio Calabria,Santa Cristina d'Aspromonte,Scuola Secondaria di secondo grado (6),IPAA Taurianova-S. Ass. Iis G Careri Oppid,"Istituto Professionale
IPAA Taurianova-S. Ass. Iis G Careri Oppid
O
89029 Taurianova RC
Istituto principale:
RCIS02200T Gemelli Careri - Oppido Mamertina
Percorsi di Studio:
· SERVIZI PER L'AGRICOLTURA E LO SVILUPPO RURALE
· AGRICOLTURA, SVIL.RURALE, VALOR.PROD.TERRIT. E GEST.RIS.FOREST. E MONTANE",Scuola statale,RCRA02201T
5397,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola dell'Infanzia (1),S. Stefano Capoluogo,"S. Stefano Capoluogo
Rione Colosi 19
89057 Santo Stefano in Aspromonte RC
Istituto principale:
RCIC804004 Orazio Lazzarino Gallico - Reggio Calabria",Scuola statale,RCAA804022
5398,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Primaria (1),S. Stefano Capoluogo,"S. Stefano Capoluogo
Rione Colosi 19
89057 Santo Stefano in Aspromonte RC
Istituto principale:
RCIC804004 Orazio Lazzarino Gallico - Reggio Calabria",Scuola statale,RCEE804049
5399,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di primo grado (1),Sc. Sec.1 Gr S. Stefano in Aspr,"Sc. Sec.1 Gr S. Stefano in Aspr
Via Lisciandro
89057 Santo Stefano in Aspromonte RC
Istituto principale:
RCIC804004 Orazio Lazzarino Gallico - Reggio Calabria",Scuola statale,RCMM804015
5400,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.,"Liceo Scientifico e delle Scienze Umane
Lic. Sc. Sant'Eufemia-Ss L. Sc. Bagnara C.
Via Lupini
89027 Sant'Eufemia d'Aspromonte RC
Istituto principale:
RCIS01700A E. Fermi - Bagnara Calabra
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENZE UMANE",Scuola statale,RCPS01702T
5401,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Liceo Classico - Convitto T. Campanella,"Liceo Classico
Liceo Classico - Convitto T. Campanella
Via Aschenez 180
89125 Reggio Calabria RC
Percorsi di Studio:
· LICEO CLASSICO
· LICEO CLASSICO EUROPEO
· LICEO CLASSICO EUROPEO - ESABAC",Scuola statale,RCPC01000T
5402,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Liceo Classico Tommaso Campanella,"Liceo Classico
Liceo Classico Tommaso Campanella
Via Tommaso Campanella 27
89125 Reggio Calabria RC
Percorsi di Studio:
· LICEO CLASSICO",Scuola statale,RCPC050008
5403,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Liceo Scienze Umane T. Gulli,"Liceo
Liceo Scienze Umane T. Gulli
Corso Vittorio Emanuele 69
89125 Reggio Calabria RC
Percorsi di Studio:
· LICEO LINGUISTICO
· LICEO SCIENZE UMANE
· LICEO SCIENZE UMANE - OPZIONE ECONOMICO SOCIALE
· LICEO MUSICALE E COREUTICO - SEZIONE MUSICALE",Scuola statale,RCPM04000T
5404,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Leonardo da Vinci,"Liceo Scientifico
Leonardo da Vinci
Via Possidonea 8
89125 Reggio Calabria RC
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,RCPS010001
5405,Calabria,Città Metr. di Reggio Calabria,Santo Stefano in Aspromonte,Scuola Secondaria di secondo grado (6),Liceo Scientifico A. Volta,"Liceo Scientifico
Liceo Scientifico A. Volta
Via Modena San Sperato
89133 Reggio Calabria RC
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE
· LICEO SCIENTIFICO - SEZIONE AD INDIRIZZO SPORTIVO",Scuola statale,RCPS030006
5406,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola dell'Infanzia (2),Scido Zona P.E.E.P.,"Scido Zona P.E.E.P.
Zona P.E.E.P.
89010 Scido RC
Istituto principale:
RCIC817006 Delianuova - Delianuova",Scuola statale,RCAA817024
5407,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola dell'Infanzia (2),S. Biagio,"S. Biagio
Via Vico Chiesa 2
89010 Scido RC",Scuola paritaria,RC1A14500N
5408,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Primaria (1),Scido Capoluogo Sofrè,"Scido Capoluogo Sofrè
Via Quattro Nevembre
89010 Scido RC
Istituto principale:
RCIC817006 Delianuova - Delianuova",Scuola statale,RCEE81704B
5409,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di primo grado (3),Alvaro (Delianuova),"Alvaro (Delianuova)
Via Carmelia
89012 Delianuova RC
Istituto principale:
RCIC817006 Delianuova",Scuola statale,RCMM817017
5410,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di primo grado (3),P.V. Emanuele-S. Cristina Aspr.,"P.V. Emanuele-S. Cristina Aspr.
Piazza V. Emanuele
89056 Santa Cristina d'Aspromonte RC
Istituto principale:
RCIC832008 Oppido - Molochio - Varapodio - Molochio",Scuola statale,RCMM83204C
5411,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di primo grado (3),Sc. Sec. di 1 Grado (Cosoleto),"Sc. Sec. di 1 Grado (Cosoleto)
Via Cesare Battisti
89050 Cosoleto RC
Istituto principale:
RCIC817006 Delianuova - Delianuova",Scuola statale,RCMM817039
5412,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di secondo grado (3),S. Paolo,"Liceo Classico
S. Paolo
Via A.M. Curcio 81
89014 Oppido Mamertina RC
Percorsi di Studio:
· LICEO CLASSICO",Scuola paritaria,RCPC02500G
5413,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di secondo grado (3),Liceo Scientifico,"Liceo Scientifico
Liceo Scientifico
Corso Aspromonte 69
89014 Oppido Mamertina RC
Istituto principale:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· LICEO SCIENTIFICO
· LICEO SCIENTIFICO - OPZIONE SCIENZE APPLICATE",Scuola statale,RCPS022018
5414,Calabria,Città Metr. di Reggio Calabria,Scido,Scuola Secondaria di secondo grado (3),Ist. Tec. Informatica e Telecomunicazioni,"Istituto Tecnico Tecnologico
Ist. Tec. Informatica e Telecomunicazioni
Corso Aspromonte 69
89014 Oppido Mamertina RC
Istituto principale:
RCIS02200T Gemelli Careri
Percorsi di Studio:
· INFORMATICA E TELECOMUNICAZIONI",Scuola statale,RCTF02201A
5415,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola dell'Infanzia (4),Scilla Cap. Via Rinnovamento,"Scilla Cap. Via Rinnovamento
Via Rinnovamento
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCAA83501L
5416,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola dell'Infanzia (4),Scilla Melia Contrada Fego,"Scilla Melia Contrada Fego
Contrada Fego
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCAA83502N
5417,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola dell'Infanzia (4),Scilla Solano Sup.V. Provinciale,"Scilla Solano Sup.V. Provinciale
Via Provinciale
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCAA83503P
5418,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola dell'Infanzia (4),Scilla Rione San Giorgio,"Scilla Rione San Giorgio
Via Nucarella
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCAA83505R
5419,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Primaria (3),Scilla Capoluogo R. Piria,"Scilla Capoluogo R. Piria
Via Sott. P. Mollica
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCEE83501T
5420,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Primaria (3),Scilla Melia,"Scilla Melia
Via Castagnarella
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCEE83502V
5421,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Primaria (3),Scilla Solano,"Scilla Solano
Via Roma
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCEE83503X
5422,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Secondaria di primo grado (3),Minasi (Scilla),"Minasi (Scilla)
Via Parco 2
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCMM83501R
5423,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Secondaria di primo grado (3),Solano Sup,"Solano Sup
Via Roma
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCMM83502T
5424,Calabria,Città Metr. di Reggio Calabria,Scilla,Scuola Secondaria di primo grado (3),Melia,"Melia
Via Castagnarella
89058 Scilla RC
Istituto principale:
RCIC83500Q Scilla R. Piria",Scuola statale,RCMM83503V
5425,Calabria,Città Metr. di Reggio Calabria,Scilla,Istituto Comprensivo (1),Scilla R. Piria,"Scilla R. Piria
Via Parco
89058 Scilla RC
Comprende le seguenti scuole:
RCAA83501L Scilla Cap. Via Rinnovamento
RCAA83502N Scilla Melia Contrada Fego
RCAA83503P Scilla Solano Sup.V. Provinciale
RCAA83505R Scilla Rione San Giorgio
RCEE83501T Scilla Capoluogo R. Piria
RCEE83502V Scilla Melia
RCEE83503X Scilla Solano
RCMM83501R Minasi (Scilla)
RCMM83502T Solano Sup
RCMM83503V Melia",Scuola statale,RCIC83500Q
5426,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola dell'Infanzia (2),Seminara Capoluogo,"Seminara Capoluogo
Via Scopelliti
89028 Seminara RC
Istituto principale:
RCIC82100T De Zerbi-Milone - Palmi",Scuola statale,RCAA82104T
5427,Calabria,Città Metr. di Reggio Calabria,Seminara,Scuola dell'Infanzia (2),Infanzia Barritteri,"Infanzia Barritteri
Via Chiesa
89028 Seminara RC
Istituto principale:
RCIC82100T De Zerbi-Milone - Palmi",Scuola statale,RCAA821082
